epoca,w1_0,w1_1,w1_2,w1_3,w1_4,w1_5,w1_6,w1_7,w1_8,w2_0,w2_1,w2_2,w2_3,w2_4,w2_5,w2_6,w2_7,w2_8,b1_0,b1_1,b1_2,b2_0,b2_1,b2_2
371.000000,-1.276352,-1.095990,0.132532,0.762829,0.391342,0.449594,0.375865,0.671146,0.459729,0.332611,-3.417123,2.538866,-0.427834,-2.846384,2.894447,-6.069345,4.714681,1.923301,-1.003893,-1.942815,-5.919390,2.800218,-1.798843,-4.613303
372.000000,-1.277534,-1.096055,0.132443,0.764080,0.391640,0.450047,0.375600,0.671155,0.459821,0.332988,-3.419276,2.539229,-0.428367,-2.848114,2.896578,-6.073915,4.719115,1.927284,-1.003999,-1.945284,-5.924633,2.802099,-1.800765,-4.617963
373.000000,-1.278720,-1.096122,0.132353,0.765329,0.391938,0.450498,0.375339,0.671165,0.459914,0.333363,-3.421423,2.539589,-0.428900,-2.849838,2.898704,-6.078468,4.723535,1.931256,-1.004098,-1.947747,-5.929858,2.803973,-1.802682,-4.622612
374.000000,-1.279910,-1.096190,0.132263,0.766576,0.392236,0.450948,0.375084,0.671174,0.460007,0.333737,-3.423563,2.539948,-0.429431,-2.851556,2.900827,-6.083004,4.727941,1.935216,-1.004192,-1.950203,-5.935064,2.805839,-1.804595,-4.627248
375.000000,-1.281104,-1.096260,0.132174,0.767821,0.392534,0.451396,0.374832,0.671182,0.460099,0.334111,-3.425697,2.540305,-0.429962,-2.853269,2.902947,-6.087523,4.732333,1.939164,-1.004279,-1.952653,-5.940251,2.807698,-1.806503,-4.631872
376.000000,-1.282303,-1.096332,0.132084,0.769063,0.392832,0.451844,0.374586,0.671191,0.460192,0.334483,-3.427825,2.540660,-0.430492,-2.854975,2.905062,-6.092025,4.736711,1.943101,-1.004361,-1.955095,-5.945420,2.809549,-1.808406,-4.636484
377.000000,-1.283506,-1.096405,0.131995,0.770303,0.393131,0.452290,0.374344,0.671199,0.460284,0.334854,-3.429946,2.541013,-0.431021,-2.856676,2.907173,-6.096510,4.741074,1.947026,-1.004437,-1.957532,-5.950571,2.811393,-1.810304,-4.641084
378.000000,-1.284713,-1.096480,0.131905,0.771540,0.393430,0.452735,0.374107,0.671206,0.460376,0.335224,-3.432060,2.541364,-0.431549,-2.858371,2.909281,-6.100978,4.745424,1.950941,-1.004507,-1.959961,-5.955703,2.813230,-1.812198,-4.645673
379.000000,-1.285924,-1.096556,0.131816,0.772775,0.393728,0.453178,0.373875,0.671214,0.460467,0.335593,-3.434169,2.541713,-0.432076,-2.860060,2.911385,-6.105429,4.749759,1.954844,-1.004572,-1.962385,-5.960817,2.815059,-1.814087,-4.650249
380.000000,-1.287139,-1.096634,0.131726,0.774008,0.394027,0.453621,0.373648,0.671221,0.460559,0.335961,-3.436271,2.542061,-0.432602,-2.861744,2.913485,-6.109864,4.754081,1.958735,-1.004630,-1.964801,-5.965913,2.816881,-1.815972,-4.654814
381.000000,-1.288359,-1.096713,0.131637,0.775238,0.394327,0.454062,0.373425,0.671227,0.460650,0.336328,-3.438366,2.542407,-0.433128,-2.863422,2.915581,-6.114283,4.758390,1.962616,-1.004683,-1.967212,-5.970991,2.818697,-1.817852,-4.659368
382.000000,-1.289582,-1.096794,0.131547,0.776466,0.394626,0.454502,0.373207,0.671234,0.460741,0.336694,-3.440456,2.542751,-0.433653,-2.865094,2.917673,-6.118685,4.762684,1.966485,-1.004730,-1.969615,-5.976051,2.820505,-1.819727,-4.663909
383.000000,-1.290809,-1.096877,0.131458,0.777691,0.394925,0.454940,0.372994,0.671240,0.460832,0.337058,-3.442539,2.543094,-0.434176,-2.866761,2.919762,-6.123071,4.766965,1.970344,-1.004772,-1.972013,-5.981093,2.822306,-1.821598,-4.668439
384.000000,-1.292041,-1.096960,0.131368,0.778914,0.395225,0.455378,0.372785,0.671245,0.460923,0.337422,-3.444616,2.543434,-0.434699,-2.868422,2.921847,-6.127441,4.771233,1.974192,-1.004807,-1.974404,-5.986118,2.824100,-1.823465,-4.672958
385.000000,-1.293276,-1.097046,0.131279,0.780135,0.395525,0.455814,0.372581,0.671250,0.461014,0.337785,-3.446687,2.543774,-0.435222,-2.870077,2.923928,-6.131795,4.775487,1.978028,-1.004838,-1.976789,-5.991126,2.825887,-1.825327,-4.677465
386.000000,-1.294515,-1.097132,0.131189,0.781353,0.395825,0.456249,0.372382,0.671255,0.461105,0.338147,-3.448751,2.544111,-0.435743,-2.871727,2.926005,-6.136133,4.779728,1.981854,-1.004862,-1.979167,-5.996116,2.827667,-1.827185,-4.681960
387.000000,-1.295758,-1.097221,0.131100,0.782569,0.396125,0.456683,0.372187,0.671259,0.461195,0.338508,-3.450810,2.544447,-0.436263,-2.873372,2.928079,-6.140455,4.783955,1.985670,-1.004881,-1.981539,-6.001088,2.829440,-1.829038,-4.686444
388.000000,-1.297005,-1.097310,0.131010,0.783782,0.396425,0.457116,0.371997,0.671263,0.461285,0.338867,-3.452863,2.544781,-0.436783,-2.875011,2.930149,-6.144762,4.788170,1.989474,-1.004895,-1.983905,-6.006044,2.831206,-1.830887,-4.690917
389.000000,-1.298256,-1.097401,0.130921,0.784992,0.396726,0.457547,0.371812,0.671266,0.461375,0.339226,-3.454909,2.545113,-0.437301,-2.876645,2.932216,-6.149053,4.792371,1.993268,-1.004903,-1.986265,-6.010983,2.832966,-1.832731,-4.695379
390.000000,-1.299510,-1.097493,0.130832,0.786201,0.397027,0.457977,0.371631,0.671268,0.461465,0.339584,-3.456950,2.545444,-0.437819,-2.878273,2.934278,-6.153329,4.796560,1.997052,-1.004905,-1.988618,-6.015904,2.834719,-1.834571,-4.699829
391.000000,-1.300769,-1.097587,0.130742,0.787406,0.397327,0.458406,0.371455,0.671271,0.461555,0.339941,-3.458984,2.545773,-0.438336,-2.879896,2.936337,-6.157589,4.800735,2.000825,-1.004902,-1.990966,-6.020809,2.836465,-1.836407,-4.704268
392.000000,-1.302031,-1.097681,0.130653,0.788609,0.397629,0.458834,0.371284,0.671272,0.461645,0.340297,-3.461013,2.546100,-0.438853,-2.881513,2.938393,-6.161834,4.804898,2.004588,-1.004894,-1.993307,-6.025697,2.838205,-1.838239,-4.708696
393.000000,-1.303297,-1.097777,0.130564,0.789810,0.397930,0.459261,0.371117,0.671274,0.461734,0.340652,-3.463036,2.546426,-0.439368,-2.883126,2.940444,-6.166064,4.809048,2.008340,-1.004880,-1.995642,-6.030569,2.839938,-1.840066,-4.713113
394.000000,-1.304566,-1.097875,0.130474,0.791008,0.398232,0.459687,0.370955,0.671274,0.461823,0.341007,-3.465052,2.546751,-0.439882,-2.884733,2.942493,-6.170279,4.813185,2.012082,-1.004861,-1.997971,-6.035424,2.841665,-1.841889,-4.717519
395.000000,-1.305839,-1.097973,0.130385,0.792204,0.398533,0.460111,0.370797,0.671275,0.461912,0.341360,-3.467063,2.547074,-0.440396,-2.886334,2.944537,-6.174478,4.817309,2.015814,-1.004837,-2.000294,-6.040263,2.843385,-1.843708,-4.721914
396.000000,-1.307116,-1.098073,0.130296,0.793397,0.398835,0.460535,0.370644,0.671274,0.462001,0.341712,-3.469068,2.547395,-0.440909,-2.887931,2.946578,-6.178663,4.821421,2.019536,-1.004807,-2.002611,-6.045085,2.845098,-1.845523,-4.726298
397.000000,-1.308396,-1.098174,0.130207,0.794588,0.399137,0.460957,0.370496,0.671273,0.462090,0.342064,-3.471068,2.547715,-0.441421,-2.889522,2.948615,-6.182834,4.825521,2.023247,-1.004772,-2.004922,-6.049891,2.846806,-1.847334,-4.730672
398.000000,-1.309680,-1.098277,0.130118,0.795776,0.399440,0.461378,0.370352,0.671272,0.462179,0.342414,-3.473061,2.548033,-0.441932,-2.891108,2.950649,-6.186989,4.829608,2.026949,-1.004732,-2.007227,-6.054681,2.848506,-1.849140,-4.735034
399.000000,-1.310968,-1.098380,0.130029,0.796962,0.399743,0.461798,0.370212,0.671269,0.462267,0.342764,-3.475049,2.548349,-0.442442,-2.892689,2.952679,-6.191130,4.833683,2.030640,-1.004686,-2.009526,-6.059455,2.850201,-1.850943,-4.739386
400.000000,-1.312259,-1.098485,0.129940,0.798145,0.400045,0.462217,0.370077,0.671267,0.462356,0.343113,-3.477031,2.548665,-0.442952,-2.894265,2.954706,-6.195257,4.837745,2.034322,-1.004635,-2.011819,-6.064213,2.851889,-1.852741,-4.743726
401.000000,-1.313553,-1.098591,0.129851,0.799325,0.400349,0.462635,0.369947,0.671263,0.462444,0.343461,-3.479007,2.548978,-0.443461,-2.895836,2.956729,-6.199369,4.841796,2.037994,-1.004579,-2.014106,-6.068956,2.853571,-1.854535,-4.748057
402.000000,-1.314851,-1.098698,0.129762,0.800503,0.400652,0.463051,0.369821,0.671260,0.462532,0.343808,-3.480978,2.549291,-0.443968,-2.897401,2.958749,-6.203466,4.845834,2.041656,-1.004518,-2.016387,-6.073682,2.855247,-1.856325,-4.752376
403.000000,-1.316152,-1.098806,0.129673,0.801679,0.400955,0.463467,0.369700,0.671255,0.462620,0.344155,-3.482943,2.549601,-0.444475,-2.898962,2.960765,-6.207550,4.849860,2.045309,-1.004452,-2.018663,-6.078393,2.856917,-1.858111,-4.756685
404.000000,-1.317457,-1.098915,0.129584,0.802851,0.401259,0.463881,0.369584,0.671250,0.462708,0.344500,-3.484902,2.549911,-0.444982,-2.900517,2.962777,-6.211619,4.853874,2.048951,-1.004380,-2.020932,-6.083089,2.858580,-1.859894,-4.760983
405.000000,-1.318765,-1.099025,0.129495,0.804022,0.401563,0.464295,0.369471,0.671244,0.462795,0.344845,-3.486856,2.550219,-0.445487,-2.902068,2.964786,-6.215675,4.857876,2.052584,-1.004304,-2.023196,-6.087769,2.860238,-1.861672,-4.765271
406.000000,-1.320077,-1.099137,0.129406,0.805190,0.401868,0.464707,0.369364,0.671237,0.462883,0.345189,-3.488804,2.550525,-0.445992,-2.903613,2.966792,-6.219716,4.861867,2.056208,-1.004222,-2.025454,-6.092433,2.861889,-1.863446,-4.769549
407.000000,-1.321392,-1.099249,0.129317,0.806355,0.402172,0.465118,0.369260,0.671230,0.462970,0.345532,-3.490747,2.550830,-0.446495,-2.905154,2.968794,-6.223744,4.865845,2.059822,-1.004135,-2.027707,-6.097083,2.863534,-1.865216,-4.773816
408.000000,-1.322710,-1.099363,0.129229,0.807518,0.402477,0.465528,0.369161,0.671222,0.463057,0.345875,-3.492684,2.551134,-0.446998,-2.906690,2.970792,-6.227758,4.869812,2.063427,-1.004044,-2.029953,-6.101717,2.865174,-1.866983,-4.778072
409.000000,-1.324032,-1.099477,0.129140,0.808678,0.402782,0.465937,0.369067,0.671214,0.463144,0.346216,-3.494616,2.551436,-0.447501,-2.908220,2.972788,-6.231758,4.873767,2.067022,-1.003947,-2.032194,-6.106336,2.866807,-1.868745,-4.782318
410.000000,-1.325356,-1.099593,0.129052,0.809835,0.403087,0.466345,0.368977,0.671205,0.463231,0.346557,-3.496542,2.551737,-0.448002,-2.909746,2.974779,-6.235744,4.877711,2.070608,-1.003846,-2.034430,-6.110940,2.868435,-1.870504,-4.786554
411.000000,-1.326684,-1.099709,0.128963,0.810990,0.403393,0.466752,0.368891,0.671195,0.463318,0.346897,-3.498463,2.552037,-0.448502,-2.911267,2.976768,-6.239717,4.881643,2.074184,-1.003739,-2.036659,-6.115530,2.870057,-1.872258,-4.790780
412.000000,-1.328015,-1.099827,0.128874,0.812143,0.403699,0.467158,0.368810,0.671184,0.463405,0.347236,-3.500378,2.552335,-0.449002,-2.912784,2.978753,-6.243677,4.885563,2.077752,-1.003628,-2.038883,-6.120104,2.871673,-1.874009,-4.794996
413.000000,-1.329350,-1.099945,0.128786,0.813293,0.404005,0.467563,0.368733,0.671173,0.463491,0.347575,-3.502288,2.552632,-0.449501,-2.914295,2.980734,-6.247623,4.889472,2.081310,-1.003511,-2.041102,-6.124664,2.873283,-1.875756,-4.799201
414.000000,-1.330687,-1.100065,0.128698,0.814440,0.404311,0.467967,0.368661,0.671161,0.463578,0.347913,-3.504193,2.552928,-0.449999,-2.915802,2.982712,-6.251556,4.893370,2.084859,-1.003390,-2.043315,-6.129209,2.874887,-1.877500,-4.803396
415.000000,-1.332028,-1.100185,0.128609,0.815585,0.404618,0.468369,0.368593,0.671148,0.463664,0.348250,-3.506092,2.553222,-0.450497,-2.917303,2.984687,-6.255476,4.897257,2.088399,-1.003264,-2.045522,-6.133740,2.876486,-1.879239,-4.807581
416.000000,-1.333372,-1.100307,0.128521,0.816727,0.404924,0.468771,0.368529,0.671135,0.463750,0.348586,-3.507986,2.553515,-0.450993,-2.918801,2.986658,-6.259383,4.901132,2.091930,-1.003133,-2.047724,-6.138256,2.878079,-1.880975,-4.811757
417.000000,-1.334719,-1.100429,0.128433,0.817867,0.405232,0.469172,0.368470,0.671121,0.463836,0.348922,-3.509875,2.553807,-0.451489,-2.920293,2.988626,-6.263276,4.904996,2.095452,-1.002997,-2.049920,-6.142758,2.879667,-1.882707,-4.815922
418.000000,-1.336068,-1.100552,0.128345,0.819004,0.405539,0.469571,0.368415,0.671106,0.463922,0.349257,-3.511759,2.554097,-0.451984,-2.921781,2.990591,-6.267157,4.908849,2.098965,-1.002857,-2.052111,-6.147245,2.881248,-1.884435,-4.820077
419.000000,-1.337421,-1.100676,0.128257,0.820138,0.405846,0.469970,0.368364,0.671090,0.464007,0.349591,-3.513637,2.554386,-0.452478,-2.923264,2.992552,-6.271025,4.912691,2.102469,-1.002711,-2.054297,-6.151719,2.882825,-1.886160,-4.824222
420.000000,-1.338777,-1.100801,0.128169,0.821270,0.406154,0.470368,0.368318,0.671074,0.464093,0.349924,-3.515510,2.554674,-0.452971,-2.924742,2.994510,-6.274880,4.916522,2.105964,-1.002561,-2.056477,-6.156178,2.884396,-1.887881,-4.828357
421.000000,-1.340136,-1.100926,0.128081,0.822400,0.406463,0.470764,0.368276,0.671056,0.464179,0.350257,-3.517378,2.554961,-0.453464,-2.926216,2.996465,-6.278722,4.920342,2.109451,-1.002406,-2.058651,-6.160623,2.885961,-1.889598,-4.832483
422.000000,-1.341498,-1.101053,0.127993,0.823527,0.406771,0.471160,0.368238,0.671038,0.464264,0.350589,-3.519240,2.555246,-0.453956,-2.927685,2.998416,-6.282552,4.924152,2.112929,-1.002247,-2.060820,-6.165054,2.887521,-1.891312,-4.836599
423.000000,-1.342863,-1.101180,0.127905,0.824651,0.407080,0.471554,0.368204,0.671019,0.464349,0.350920,-3.521098,2.555530,-0.454447,-2.929150,3.000364,-6.286369,4.927950,2.116398,-1.002083,-2.062984,-6.169472,2.889075,-1.893022,-4.840705
424.000000,-1.344231,-1.101309,0.127817,0.825773,0.407389,0.471948,0.368175,0.671000,0.464434,0.351251,-3.522950,2.555813,-0.454937,-2.930610,3.002309,-6.290174,4.931738,2.119859,-1.001914,-2.065143,-6.173875,2.890624,-1.894728,-4.844801
425.000000,-1.345602,-1.101438,0.127730,0.826892,0.407698,0.472340,0.368149,0.670979,0.464519,0.351581,-3.524798,2.556095,-0.455427,-2.932065,3.004250,-6.293966,4.935515,2.123311,-1.001741,-2.067296,-6.178265,2.892168,-1.896431,-4.848888
426.000000,-1.346975,-1.101567,0.127642,0.828009,0.408007,0.472732,0.368128,0.670958,0.464604,0.351911,-3.526640,2.556376,-0.455915,-2.933516,3.006189,-6.297746,4.939281,2.126754,-1.001563,-2.069444,-6.182641,2.893706,-1.898130,-4.852965
427.000000,-1.348352,-1.101698,0.127554,0.829123,0.408317,0.473122,0.368112,0.670936,0.464689,0.352239,-3.528477,2.556655,-0.456403,-2.934963,3.008124,-6.301514,4.943037,2.130190,-1.001380,-2.071587,-6.187004,2.895239,-1.899826,-4.857032
428.000000,-1.349731,-1.101829,0.127467,0.830235,0.408627,0.473512,0.368099,0.670913,0.464773,0.352567,-3.530309,2.556934,-0.456890,-2.936405,3.010055,-6.305269,4.946782,2.133616,-1.001193,-2.073724,-6.191353,2.896767,-1.901518,-4.861090
429.000000,-1.351113,-1.101961,0.127379,0.831344,0.408937,0.473901,0.368091,0.670890,0.464858,0.352895,-3.532137,2.557211,-0.457377,-2.937842,3.011984,-6.309013,4.950517,2.137034,-1.001001,-2.075857,-6.195689,2.898289,-1.903206,-4.865138
430.000000,-1.352498,-1.102094,0.127292,0.832450,0.409248,0.474288,0.368086,0.670865,0.464942,0.353222,-3.533959,2.557487,-0.457863,-2.939275,3.013909,-6.312744,4.954241,2.140444,-1.000805,-2.077984,-6.200011,2.899807,-1.904892,-4.869177
431.000000,-1.353886,-1.102228,0.127205,0.833554,0.409559,0.474675,0.368086,0.670840,0.465027,0.353548,-3.535776,2.557762,-0.458347,-2.940704,3.015831,-6.316464,4.957955,2.143846,-1.000604,-2.080105,-6.204321,2.901319,-1.906573,-4.873206
432.000000,-1.355276,-1.102362,0.127118,0.834656,0.409870,0.475061,0.368090,0.670814,0.465111,0.353873,-3.537588,2.558035,-0.458832,-2.942128,3.017750,-6.320171,4.961659,2.147239,-1.000399,-2.082222,-6.208617,2.902826,-1.908251,-4.877226
433.000000,-1.356669,-1.102497,0.127030,0.835755,0.410181,0.475445,0.368098,0.670787,0.465195,0.354198,-3.539396,2.558308,-0.459315,-2.943548,3.019665,-6.323867,4.965352,2.150625,-1.000190,-2.084334,-6.212899,2.904328,-1.909926,-4.881237
434.000000,-1.358065,-1.102633,0.126943,0.836851,0.410493,0.475829,0.368110,0.670759,0.465279,0.354523,-3.541198,2.558579,-0.459798,-2.944964,3.021578,-6.327551,4.969035,2.154002,-0.999976,-2.086440,-6.217169,2.905825,-1.911597,-4.885238
435.000000,-1.359464,-1.102769,0.126856,0.837945,0.410805,0.476212,0.368127,0.670731,0.465363,0.354846,-3.542996,2.558850,-0.460279,-2.946375,3.023487,-6.331223,4.972709,2.157371,-0.999757,-2.088542,-6.221426,2.907317,-1.913265,-4.889230
436.000000,-1.360865,-1.102906,0.126769,0.839037,0.411117,0.476594,0.368147,0.670701,0.465447,0.355169,-3.544789,2.559119,-0.460760,-2.947782,3.025393,-6.334883,4.976372,2.160731,-0.999534,-2.090638,-6.225670,2.908803,-1.914929,-4.893213
437.000000,-1.362269,-1.103043,0.126683,0.840125,0.411429,0.476974,0.368171,0.670671,0.465530,0.355492,-3.546577,2.559388,-0.461241,-2.949184,3.027296,-6.338532,4.980024,2.164084,-0.999307,-2.092729,-6.229901,2.910285,-1.916590,-4.897186
438.000000,-1.363675,-1.103182,0.126596,0.841212,0.411742,0.477354,0.368200,0.670640,0.465614,0.355814,-3.548360,2.559655,-0.461720,-2.950583,3.029196,-6.342170,4.983667,2.167429,-0.999075,-2.094816,-6.234120,2.911762,-1.918248,-4.901150
439.000000,-1.365084,-1.103321,0.126509,0.842296,0.412055,0.477733,0.368232,0.670608,0.465697,0.356135,-3.550139,2.559921,-0.462199,-2.951977,3.031092,-6.345796,4.987300,2.170766,-0.998839,-2.096897,-6.238326,2.913234,-1.919902,-4.905105
440.000000,-1.366496,-1.103460,0.126422,0.843377,0.412368,0.478111,0.368268,0.670575,0.465781,0.356456,-3.551912,2.560186,-0.462677,-2.953367,3.032986,-6.349411,4.990924,2.174095,-0.998599,-2.098973,-6.242519,2.914701,-1.921553,-4.909051
441.000000,-1.367910,-1.103600,0.126336,0.844456,0.412682,0.478489,0.368309,0.670541,0.465864,0.356776,-3.553681,2.560450,-0.463155,-2.954752,3.034876,-6.353014,4.994537,2.177416,-0.998355,-2.101044,-6.246699,2.916163,-1.923201,-4.912988
442.000000,-1.369327,-1.103741,0.126249,0.845533,0.412995,0.478865,0.368353,0.670506,0.465947,0.357096,-3.555445,2.560713,-0.463631,-2.956134,3.036763,-6.356606,4.998140,2.180730,-0.998106,-2.103111,-6.250868,2.917621,-1.924845,-4.916916
443.000000,-1.370746,-1.103882,0.126163,0.846607,0.413309,0.479240,0.368401,0.670471,0.466030,0.357415,-3.557205,2.560975,-0.464107,-2.957511,3.038647,-6.360187,5.001734,2.184035,-0.997853,-2.105172,-6.255023,2.919073,-1.926486,-4.920835
444.000000,-1.372168,-1.104024,0.126077,0.847678,0.413624,0.479614,0.368453,0.670434,0.466113,0.357733,-3.558960,2.561236,-0.464583,-2.958884,3.040528,-6.363757,5.005318,2.187333,-0.997595,-2.107229,-6.259167,2.920521,-1.928124,-4.924745
445.000000,-1.373592,-1.104167,0.125991,0.848747,0.413938,0.479988,0.368509,0.670397,0.466196,0.358051,-3.560710,2.561497,-0.465057,-2.960253,3.042406,-6.367316,5.008892,2.190624,-0.997334,-2.109280,-6.263298,2.921964,-1.929759,-4.928646
446.000000,-1.375019,-1.104310,0.125904,0.849814,0.414253,0.480360,0.368569,0.670359,0.466279,0.358368,-3.562455,2.561756,-0.465531,-2.961618,3.044281,-6.370864,5.012457,2.193906,-0.997068,-2.111327,-6.267417,2.923402,-1.931390,-4.932538
447.000000,-1.376448,-1.104453,0.125818,0.850878,0.414568,0.480732,0.368633,0.670320,0.466362,0.358685,-3.564196,2.562014,-0.466004,-2.962979,3.046153,-6.374401,5.016013,2.197181,-0.996798,-2.113369,-6.271524,2.924836,-1.933018,-4.936421
448.000000,-1.377880,-1.104597,0.125732,0.851939,0.414884,0.481102,0.368701,0.670280,0.466445,0.359002,-3.565933,2.562271,-0.466476,-2.964335,3.048022,-6.377927,5.019558,2.200449,-0.996524,-2.115406,-6.275618,2.926265,-1.934643,-4.940295
449.000000,-1.379314,-1.104742,0.125646,0.852999,0.415199,0.481472,0.368772,0.670239,0.466527,0.359317,-3.567664,2.562527,-0.466947,-2.965688,3.049887,-6.381442,5.023095,2.203708,-0.996246,-2.117439,-6.279701,2.927689,-1.936264,-4.944161
450.000000,-1.380750,-1.104887,0.125561,0.854055,0.415515,0.481841,0.368848,0.670198,0.466610,0.359633,-3.569392,2.562783,-0.467418,-2.967036,3.051750,-6.384947,5.026621,2.206961,-0.995964,-2.119466,-6.283772,2.929109,-1.937883,-4.948017
451.000000,-1.382189,-1.105033,0.125475,0.855110,0.415831,0.482209,0.368927,0.670155,0.466692,0.359947,-3.571114,2.563037,-0.467888,-2.968381,3.053610,-6.388441,5.030139,2.210206,-0.995677,-2.121489,-6.287831,2.930524,-1.939498,-4.951865
452.000000,-1.383630,-1.105179,0.125389,0.856162,0.416147,0.482576,0.369010,0.670111,0.466774,0.360261,-3.572832,2.563290,-0.468358,-2.969721,3.055466,-6.391924,5.033647,2.213443,-0.995387,-2.123507,-6.291878,2.931935,-1.941110,-4.955704
453.000000,-1.385074,-1.105325,0.125304,0.857211,0.416464,0.482942,0.369096,0.670067,0.466857,0.360575,-3.574546,2.563543,-0.468827,-2.971058,3.057320,-6.395397,5.037146,2.216674,-0.995092,-2.125520,-6.295914,2.933341,-1.942719,-4.959535
454.000000,-1.386520,-1.105472,0.125218,0.858258,0.416781,0.483307,0.369187,0.670022,0.466939,0.360888,-3.576255,2.563794,-0.469294,-2.972390,3.059170,-6.398859,5.040636,2.219896,-0.994794,-2.127529,-6.299937,2.934742,-1.944324,-4.963357
455.000000,-1.387968,-1.105620,0.125133,0.859303,0.417098,0.483671,0.369281,0.669976,0.467021,0.361201,-3.577960,2.564045,-0.469762,-2.973719,3.061018,-6.402311,5.044116,2.223112,-0.994491,-2.129533,-6.303949,2.936139,-1.945927,-4.967170
456.000000,-1.389418,-1.105768,0.125047,0.860345,0.417415,0.484035,0.369379,0.669928,0.467103,0.361513,-3.579660,2.564295,-0.470228,-2.975043,3.062862,-6.405752,5.047588,2.226320,-0.994184,-2.131532,-6.307950,2.937531,-1.947526,-4.970975
457.000000,-1.390871,-1.105916,0.124962,0.861385,0.417733,0.484397,0.369481,0.669880,0.467185,0.361825,-3.581356,2.564544,-0.470694,-2.976364,3.064704,-6.409183,5.051050,2.229522,-0.993874,-2.133527,-6.311939,2.938920,-1.949123,-4.974771
458.000000,-1.392326,-1.106065,0.124877,0.862422,0.418051,0.484759,0.369586,0.669831,0.467267,0.362136,-3.583047,2.564792,-0.471159,-2.977681,3.066543,-6.412604,5.054503,2.232715,-0.993559,-2.135517,-6.315917,2.940303,-1.950716,-4.978558
